,START_PLACE_NAME,END_PLACE_NAME,parking_user
309,Ballston,Morgan Blvd.,0.0
310,Ballston,Mt. Vernon Square-UDC,0.0
311,Ballston,Navy Yard,0.0
312,Ballston,Naylor Road,0.0
313,Ballston,New Carrollton,0.0
314,Ballston,New York Ave,0.0
315,Ballston,Pentagon,0.0
316,Ballston,Pentagon City,0.0
317,Ballston,Potomac Avenue,0.0
318,Ballston,Prince George's Plaza,0.0
319,Ballston,Reagan Washington National Airport,0.0
320,Ballston,Rhode Island Avenue,0.0
321,Ballston,Rockville,0.0
322,Ballston,Rosslyn,0.0
323,Ballston,Shady Grove,0.0
324,Ballston,Shaw-Howard University,0.0
325,Ballston,Silver Spring,0.0
326,Ballston,Smithsonian,0.0
327,Ballston,Southern Avenue,0.0
328,Ballston,Spring Hill,0.0
329,Ballston,Stadium-Armory,0.0
330,Ballston,Suitland,0.0
331,Ballston,Takoma,0.0
332,Ballston,Tenleytown-AU,0.0
333,Ballston,Twinbrook,0.0
334,Ballston,Tysons Corner,0.0
335,Ballston,U Street-Cardozo,0.0
336,Ballston,Union Station,0.0
337,Ballston,Van Dorn Street,0.0
338,Ballston,Van Ness-UDC,0.0
339,Ballston,Vienna,0.0
340,Ballston,Virginia Square-GMU,0.0
341,Ballston,Waterfront,0.0
342,Ballston,West Falls Church,0.0
343,Ballston,West Hyattsville,0.0
344,Ballston,Wheaton,0.0
345,Ballston,White Flint,0.0
346,Ballston,Wiehle,1.0
347,Ballston,Woodley Park-Zoo,0.0
348,Benning Road,Addison Road,0.0
349,Benning Road,Anacostia,0.0
350,Benning Road,Archives-Navy Memorial,0.0
351,Benning Road,Arlington Cemetery,0.0
352,Benning Road,Ballston,0.0
353,Benning Road,Bethesda,0.0
354,Benning Road,Braddock Road,0.0
355,Benning Road,Branch Avenue,0.0
356,Benning Road,Brookland,0.0
357,Benning Road,Capitol Heights,0.0
358,Benning Road,Capitol South,0.0
359,Benning Road,Cheverly,0.0
360,Benning Road,Clarendon,0.0
361,Benning Road,Cleveland Park,0.0
362,Benning Road,College Park-U of MD,0.0
363,Benning Road,Columbia Heights,0.0
364,Benning Road,Congress Heights,0.0
365,Benning Road,Court House,0.0
366,Benning Road,Crystal City,0.0
367,Benning Road,Dunn Loring,0.0
368,Benning Road,Dupont Circle,0.0
369,Benning Road,East Falls Church,0.0
370,Benning Road,Eastern Market,0.0
371,Benning Road,Eisenhower Avenue,0.0
372,Benning Road,Farragut North,0.0
373,Benning Road,Farragut West,0.0
374,Benning Road,Federal Center SW,0.0
375,Benning Road,Federal Triangle,0.0
376,Benning Road,Foggy Bottom,0.0
377,Benning Road,Forest Glen,0.0
378,Benning Road,Fort Totten,0.0
379,Benning Road,Franconia-Springfield,0.0
380,Benning Road,Friendship Heights,0.0
381,Benning Road,Gallery Place-Chinatown,0.0
382,Benning Road,Georgia Avenue-Petworth,0.0
383,Benning Road,Glenmont,0.0
384,Benning Road,Greenbelt,0.0
385,Benning Road,Greensboro,0.0
386,Benning Road,Grosvenor,0.0
387,Benning Road,Huntington,0.0
388,Benning Road,Judiciary Square,0.0
389,Benning Road,King Street,0.0
390,Benning Road,L'Enfant Plaza,0.0
391,Benning Road,Landover,0.0
392,Benning Road,Largo Town Center,0.0
393,Benning Road,McLean,0.0
394,Benning Road,McPherson Square,0.0
395,Benning Road,Medical Center,0.0
396,Benning Road,Metro Center,0.0
397,Benning Road,Minnesota Avenue,0.0
398,Benning Road,Morgan Blvd.,0.0
399,Benning Road,Mt. Vernon Square-UDC,0.0
400,Benning Road,Navy Yard,0.0
401,Benning Road,Naylor Road,0.0
402,Benning Road,New Carrollton,0.0
403,Benning Road,New York Ave,0.0
404,Benning Road,Pentagon,0.0
405,Benning Road,Pentagon City,0.0
406,Benning Road,Potomac Avenue,0.0
407,Benning Road,Prince George's Plaza,0.0
408,Benning Road,Reagan Washington National Airport,0.0
409,Benning Road,Rhode Island Avenue,0.0
410,Benning Road,Rockville,0.0
411,Benning Road,Rosslyn,0.0
412,Benning Road,Shady Grove,0.0
413,Benning Road,Shaw-Howard University,0.0
414,Benning Road,Silver Spring,0.0
415,Benning Road,Smithsonian,0.0
416,Benning Road,Southern Avenue,0.0
417,Benning Road,Spring Hill,0.0
418,Benning Road,Stadium-Armory,0.0
419,Benning Road,Suitland,0.0
420,Benning Road,Takoma,0.0
421,Benning Road,Tenleytown-AU,0.0
422,Benning Road,Twinbrook,0.0
423,Benning Road,Tysons Corner,0.0
424,Benning Road,U Street-Cardozo,0.0
425,Benning Road,Union Station,0.0
426,Benning Road,Van Dorn Street,0.0
427,Benning Road,Van Ness-UDC,0.0
428,Benning Road,Vienna,0.0
429,Benning Road,Virginia Square-GMU,0.0
430,Benning Road,Waterfront,0.0
431,Benning Road,West Falls Church,0.0
432,Benning Road,West Hyattsville,0.0
433,Benning Road,Wheaton,0.0
434,Benning Road,White Flint,0.0
435,Benning Road,Wiehle,0.0
436,Benning Road,Woodley Park-Zoo,0.0
437,Bethesda,Addison Road,0.0
438,Bethesda,Anacostia,0.0
439,Bethesda,Archives-Navy Memorial,0.0
440,Bethesda,Arlington Cemetery,0.0
441,Bethesda,Ballston,0.0
442,Bethesda,Benning Road,0.0
443,Bethesda,Braddock Road,0.0
444,Bethesda,Branch Avenue,0.0
445,Bethesda,Brookland,0.0
446,Bethesda,Capitol Heights,0.0
447,Bethesda,Capitol South,0.0
448,Bethesda,Cheverly,0.0
449,Bethesda,Clarendon,0.0
450,Bethesda,Cleveland Park,0.0
451,Bethesda,College Park-U of MD,0.0
452,Bethesda,Columbia Heights,0.0
453,Bethesda,Congress Heights,0.0
454,Bethesda,Court House,0.0
455,Bethesda,Crystal City,0.0
456,Bethesda,Dunn Loring,0.0
457,Bethesda,Dupont Circle,0.0
458,Bethesda,Eastern Market,0.0
459,Bethesda,Eisenhower Avenue,0.0
460,Bethesda,Farragut North,0.0
461,Bethesda,Federal Center SW,0.0
462,Bethesda,Federal Triangle,0.0
463,Bethesda,Foggy Bottom,0.0
464,Bethesda,Forest Glen,0.0
465,Bethesda,Fort Totten,0.0
466,Bethesda,Franconia-Springfield,0.0
467,Bethesda,Friendship Heights,0.0
468,Bethesda,Gallery Place-Chinatown,0.0
469,Bethesda,Georgia Avenue-Petworth,0.0
470,Bethesda,Glenmont,0.0
471,Bethesda,Greenbelt,0.0
472,Bethesda,Greensboro,0.0
473,Bethesda,Grosvenor,0.0
474,Bethesda,Huntington,0.0
475,Bethesda,Judiciary Square,0.0
476,Bethesda,King Street,0.0
477,Bethesda,L'Enfant Plaza,0.0
478,Bethesda,Landover,0.0
479,Bethesda,Largo Town Center,1.0
480,Bethesda,McLean,0.0
481,Bethesda,McPherson Square,0.0
482,Bethesda,Medical Center,0.0
483,Bethesda,Metro Center,0.0
484,Bethesda,Minnesota Avenue,0.0
485,Bethesda,Mt. Vernon Square-UDC,0.0
486,Bethesda,Navy Yard,0.0
487,Bethesda,Naylor Road,0.0
488,Bethesda,New Carrollton,0.0
489,Bethesda,New York Ave,0.0
490,Bethesda,Pentagon,0.0
491,Bethesda,Pentagon City,0.0
492,Bethesda,Potomac Avenue,0.0
493,Bethesda,Prince George's Plaza,1.0
494,Bethesda,Reagan Washington National Airport,0.0
495,Bethesda,Rhode Island Avenue,0.0
496,Bethesda,Rockville,0.0
497,Bethesda,Rosslyn,0.0
498,Bethesda,Shady Grove,1.0
499,Bethesda,Shaw-Howard University,0.0
500,Bethesda,Silver Spring,0.0
501,Bethesda,Smithsonian,0.0
502,Bethesda,Southern Avenue,0.0
503,Bethesda,Spring Hill,0.0
504,Bethesda,Stadium-Armory,0.0
505,Bethesda,Takoma,0.0
506,Bethesda,Tenleytown-AU,0.0
507,Bethesda,Twinbrook,0.0
508,Bethesda,Tysons Corner,0.0
509,Bethesda,U Street-Cardozo,0.0
510,Bethesda,Union Station,0.0
511,Bethesda,Van Dorn Street,0.0
512,Bethesda,Van Ness-UDC,0.0
513,Bethesda,Vienna,0.0
514,Bethesda,Virginia Square-GMU,0.0
515,Bethesda,Waterfront,0.0
516,Bethesda,West Hyattsville,0.0
517,Bethesda,Wheaton,0.0
518,Bethesda,White Flint,0.0
519,Bethesda,Wiehle,0.0
520,Bethesda,Woodley Park-Zoo,0.0
521,Braddock Road,Addison Road,0.0
522,Braddock Road,Anacostia,0.0
523,Braddock Road,Archives-Navy Memorial,0.0
524,Braddock Road,Arlington Cemetery,0.0
525,Braddock Road,Ballston,0.0
526,Braddock Road,Benning Road,0.0
527,Braddock Road,Bethesda,0.0
528,Braddock Road,Branch Avenue,0.0
529,Braddock Road,Brookland,0.0
530,Braddock Road,Capitol Heights,0.0
531,Braddock Road,Capitol South,0.0
532,Braddock Road,Clarendon,0.0
533,Braddock Road,Cleveland Park,0.0
534,Braddock Road,College Park-U of MD,0.0
535,Braddock Road,Columbia Heights,0.0
536,Braddock Road,Court House,0.0
537,Braddock Road,Crystal City,0.0
538,Braddock Road,Deanwood,0.0
539,Braddock Road,Dunn Loring,0.0
540,Braddock Road,Dupont Circle,0.0
541,Braddock Road,East Falls Church,0.0
542,Braddock Road,Eastern Market,0.0
543,Braddock Road,Eisenhower Avenue,0.0
544,Braddock Road,Farragut North,0.0
545,Braddock Road,Farragut West,0.0
546,Braddock Road,Federal Center SW,0.0
547,Braddock Road,Federal Triangle,0.0
548,Braddock Road,Foggy Bottom,0.0
549,Braddock Road,Fort Totten,1.0
550,Braddock Road,Franconia-Springfield,0.0
551,Braddock Road,Friendship Heights,0.0
552,Braddock Road,Gallery Place-Chinatown,0.0
553,Braddock Road,Georgia Avenue-Petworth,0.0
554,Braddock Road,Greenbelt,0.0
555,Braddock Road,Greensboro,0.0
556,Braddock Road,Grosvenor,0.0
557,Braddock Road,Huntington,0.0
558,Braddock Road,Judiciary Square,0.0
559,Braddock Road,King Street,0.0
560,Braddock Road,L'Enfant Plaza,0.0
561,Braddock Road,Landover,0.0
562,Braddock Road,Largo Town Center,0.0
563,Braddock Road,McLean,0.0
564,Braddock Road,McPherson Square,0.0
565,Braddock Road,Medical Center,0.0
566,Braddock Road,Metro Center,0.0
567,Braddock Road,Minnesota Avenue,0.0
568,Braddock Road,Morgan Blvd.,0.0
569,Braddock Road,Mt. Vernon Square-UDC,0.0
570,Braddock Road,Navy Yard,0.0
571,Braddock Road,Naylor Road,0.0
572,Braddock Road,New Carrollton,0.0
573,Braddock Road,New York Ave,0.0
574,Braddock Road,Pentagon,0.0
575,Braddock Road,Pentagon City,0.0
576,Braddock Road,Potomac Avenue,0.0
577,Braddock Road,Prince George's Plaza,0.0
578,Braddock Road,Reagan Washington National Airport,0.0
579,Braddock Road,Rhode Island Avenue,0.0
580,Braddock Road,Rockville,0.0
581,Braddock Road,Rosslyn,0.0
582,Braddock Road,Shady Grove,0.0
583,Braddock Road,Shaw-Howard University,0.0
584,Braddock Road,Silver Spring,0.0
585,Braddock Road,Smithsonian,0.0
586,Braddock Road,Southern Avenue,0.0
587,Braddock Road,Spring Hill,0.0
588,Braddock Road,Stadium-Armory,0.0
589,Braddock Road,Suitland,0.0
590,Braddock Road,Takoma,0.0
591,Braddock Road,Tenleytown-AU,0.0
592,Braddock Road,Twinbrook,0.0
593,Braddock Road,Tysons Corner,0.0
594,Braddock Road,U Street-Cardozo,0.0
595,Braddock Road,Union Station,0.0
596,Braddock Road,Van Dorn Street,0.0
597,Braddock Road,Van Ness-UDC,0.0
598,Braddock Road,Vienna,0.0
599,Braddock Road,Virginia Square-GMU,0.0
600,Braddock Road,Waterfront,0.0
601,Braddock Road,West Falls Church,0.0
602,Braddock Road,West Hyattsville,0.0
603,Braddock Road,Wheaton,0.0
604,Braddock Road,White Flint,0.0
605,Braddock Road,Wiehle,0.0
606,Braddock Road,Woodley Park-Zoo,0.0
607,Branch Avenue,Addison Road,0.0
608,Branch Avenue,Anacostia,27.0
609,Branch Avenue,Archives-Navy Memorial,458.0
610,Branch Avenue,Ballston,12.0
611,Branch Avenue,Bethesda,51.0
612,Branch Avenue,Braddock Road,0.0
613,Branch Avenue,Brookland,15.0
614,Branch Avenue,Capitol Heights,0.0
615,Branch Avenue,Capitol South,28.0
616,Branch Avenue,Cheverly,0.0
617,Branch Avenue,Clarendon,2.0
618,Branch Avenue,Cleveland Park,6.0
619,Branch Avenue,College Park-U of MD,7.0
620,Branch Avenue,Columbia Heights,77.0
621,Branch Avenue,Congress Heights,1.0
622,Branch Avenue,Court House,5.0
623,Branch Avenue,Crystal City,58.0
624,Branch Avenue,Dunn Loring,0.0
625,Branch Avenue,Dupont Circle,69.0
626,Branch Avenue,East Falls Church,8.0
627,Branch Avenue,Eastern Market,13.0
628,Branch Avenue,Eisenhower Avenue,0.0
629,Branch Avenue,Farragut North,250.0
630,Branch Avenue,Farragut West,210.0
631,Branch Avenue,Federal Center SW,63.0
632,Branch Avenue,Federal Triangle,120.0
633,Branch Avenue,Foggy Bottom,219.0
634,Branch Avenue,Fort Totten,3.0
635,Branch Avenue,Franconia-Springfield,2.0
636,Branch Avenue,Friendship Heights,35.0
637,Branch Avenue,Gallery Place-Chinatown,249.0
638,Branch Avenue,Georgia Avenue-Petworth,14.0
639,Branch Avenue,Glenmont,0.0
640,Branch Avenue,Greenbelt,0.0
641,Branch Avenue,Greensboro,0.0
642,Branch Avenue,Grosvenor,0.0
643,Branch Avenue,Huntington,0.0
644,Branch Avenue,Judiciary Square,21.0
645,Branch Avenue,King Street,3.0
646,Branch Avenue,L'Enfant Plaza,485.0
647,Branch Avenue,Landover,0.0
648,Branch Avenue,Largo Town Center,0.0
649,Branch Avenue,McLean,2.0
650,Branch Avenue,McPherson Square,122.0
651,Branch Avenue,Medical Center,38.0
652,Branch Avenue,Metro Center,68.0
653,Branch Avenue,Minnesota Avenue,0.0
654,Branch Avenue,Morgan Blvd.,0.0
655,Branch Avenue,Mt. Vernon Square-UDC,83.0
656,Branch Avenue,Navy Yard,259.0
657,Branch Avenue,Naylor Road,0.0
658,Branch Avenue,New Carrollton,1.0
659,Branch Avenue,New York Ave,59.0
660,Branch Avenue,Pentagon,169.0
661,Branch Avenue,Pentagon City,7.0
662,Branch Avenue,Potomac Avenue,0.0
663,Branch Avenue,Prince George's Plaza,1.0
664,Branch Avenue,Reagan Washington National Airport,0.0
665,Branch Avenue,Rhode Island Avenue,0.0
666,Branch Avenue,Rockville,10.0
667,Branch Avenue,Rosslyn,47.0
668,Branch Avenue,Shady Grove,2.0
669,Branch Avenue,Shaw-Howard University,62.0
670,Branch Avenue,Silver Spring,39.0
671,Branch Avenue,Smithsonian,101.0
672,Branch Avenue,Southern Avenue,1.0
673,Branch Avenue,Spring Hill,1.0
674,Branch Avenue,Stadium-Armory,0.0
675,Branch Avenue,Suitland,1.0
676,Branch Avenue,Takoma,0.0
677,Branch Avenue,Tenleytown-AU,8.0
