,ID,Name_1,bikelane,form3norm,dens2norm,prox3norm,conn6norm,parks2norm,peds4norm,safenorm,traffic5norm,aesttot3norm,paf2norm,sop7norm
26,MSTN_064,EAST FALLS CHURCH,29,76.34208023125399,40.256663160121185,2.9980937014234827,77.91875222388734,4.096470718096477,31.31866936311654,73.90352303254689,50.53218735025284,50.17877681542796,0.6225288524313437,43.91764122936772
27,MSTN_011,EASTERN MARKET,71,80.42357814237006,38.75688201676375,12.016656589957902,75.79085915043669,21.665539952104353,33.61408405333945,76.97743846185553,59.94438216821203,52.19887958682558,2.0197256537186754,51.776894869314305
28,MSTN_080,EISENHOWER AVENUE,49,76.84196420462735,40.78903131599886,13.28072077394968,73.22159093833831,8.318344924096259,33.77205662267754,75.95155491024614,50.081688590796595,50.967398511358056,2.3346784100200755,47.385531474089895
29,MSTN_012,FARRAGUT NORTH,80,85.35164822519984,48.84546486037729,34.9082757717469,75.50388881871518,27.051188846599615,37.28884369660564,78.86521357663187,59.44696728602297,55.06950970864973,1.9985877504485952,60.766742856896144
30,MSTN_013,FARRAGUT WEST,81,85.74737232735073,48.81601747776228,36.003918924664895,75.13203721514557,29.830623980177347,37.926176868540274,78.94929454568619,59.17498055710372,55.70871518177915,2.171448027464257,61.653873523423954
31,MSTN_014,FEDERAL CENTER SW,55,80.77465968401485,47.63286876444149,21.669910664054626,72.02532211041274,41.93993671879195,35.846719704330404,82.99286746275806,57.31519805711376,56.986799572843886,2.94639980730666,58.59158397972402
32,MSTN_015,FEDERAL TRIANGLE,63,85.27011231108979,57.78233335179327,35.79927062988281,73.23009331798775,42.87205647971289,38.79704816080196,83.35278998777305,58.7664137709113,58.779046314301745,2.1254128017809926,64.99626157498487
33,MSTN_016,FOGGY BOTTOM-GWU,58,84.02757959004765,45.79166363501602,30.83305485795495,75.8077652555266,26.009140727764922,37.162724625559854,78.69905557186406,58.66993775399597,54.24944881447705,2.0917939788204056,58.87813002150612
34,MSTN_048,FOREST GLEN,20,73.83431738073176,42.93362512836209,3.0235960142953053,77.82116961788822,7.204483426338923,29.773914337158203,69.13306215831211,52.28070705896848,47.00951414603691,1.2555263228099731,42.446273840282345
35,MSTN_017,FORT TOTTEN,14,79.32664312318315,36.437176142552104,4.099441252937613,77.75757838404456,3.679159180740934,31.77775606258895,76.63736840920855,57.38821661010269,51.14896568771481,0.3722684257035812,46.51973101976834
36,MSTN_083,FRANCONIA-SPRINGFIELD,6,77.00516219366165,37.405458480592756,3.12879973366147,70.75851004464286,1.9413383170740808,18.92983425231207,68.52115213303338,43.592420449332586,49.941034468393475,0.3540462968247459,37.52346047127591
37,MSTN_018,FRIENDSHIP HEIGHTS,30,77.09594821689711,43.70066305972467,7.3510683910072,78.05809595602886,13.332996966335187,33.879016145951205,75.18510892469277,57.14238738533231,50.481896474919935,1.7994962092106603,48.627734769699956
38,MSTN_019,GALLERY PL-CHINATOWN,63,84.07834069264634,54.74604657467011,33.019900356213405,74.39219404483788,37.17750481622803,37.92582520194676,83.1986550040867,60.51257115456017,57.24211830903542,2.572947625359177,63.16858910009845
39,MSTN_020,GEORGIA AVE-PETWORTH,39,79.66591908007251,42.7526128875966,17.67664516580348,79.45099484190649,13.181521715228003,36.07876420142699,76.48168917091526,61.523933975064026,50.472604513168335,2.3453705848827693,53.01918594709123
40,MSTN_044,GLENMONT,21,76.79927839002302,41.98898838412377,3.302329082642832,72.68022858711981,2.5152498610390106,22.839307329347058,69.96818244457245,48.411593883268296,48.92437356518161,0.3191055642284643,39.99983870794187
41,MSTN_049,GREENBELT,5,81.52068686106848,56.15190593780033,1.657343482214307,80.35064200749473,7.311144176369045,21.786315664412484,74.63402896457248,51.75224661448645,51.76106074499705,8.003689799807034e-06,44.743716433480984
42,MSTN_089,GREENSBORO,35,73.18191131021966,34.347478985291794,9.541089740531573,71.01368496526821,4.2927996250415195,24.334338227742936,75.16982823288787,47.63664668229605,46.79054635392185,0.5641904831905301,40.208236395400625
43,MSTN_047,GROSVENOR-STRATHMORE,18,77.72703883051872,34.77688717842102,3.907341606914997,75.02286711335182,10.072009811739596,22.731551807373762,72.52745661139488,48.024531088769436,50.87932887673378,1.4107642731794812,41.66206257958069
44,MSTN_093,Herndon,13,78.8026711545398,37.4199856417862,2.363968159086141,75.84764564935885,3.457137341507447,18.06599093681604,69.0840945986647,47.72667756392129,49.97849100199177,0.5043792012494768,39.10217616837988
45,MSTN_082,HUNTINGTON,29,75.30049344872226,41.21912496230181,4.961490601050754,73.2136848674101,2.3366815034860067,27.728742591473235,73.75553180790749,46.74261212949993,50.09934392496317,0.3748720787738604,41.76345879740212
46,MSTN_054,PRINCE GEORGE'S PLAZA,21,78.42584528885489,50.59449229653426,5.628724753387331,76.4331905635323,1.6257574947790636,32.62125257619723,74.68929742077204,52.16022174940335,48.699243928503805,0.40781158729514144,45.56271069746043
47,MSTN_094,Innovation Center,12,82.03160402668057,38.15495559350768,4.827517843958157,72.68130049064978,0.9987006257761382,29.25750443472791,73.5244849475462,44.45078557996607,51.008112096074804,8.003689799807034e-06,42.73321365809731
48,MSTN_021,JUDICIARY SQUARE,56,82.43984816609189,54.68592224680903,30.01780673992709,73.43594263584609,41.03543107486359,37.87776346526556,84.38672809081008,60.42673322089813,57.53384348231542,1.8037067341647877,62.64079601366188
49,MSTN_079,KING ST-OLD TOWN,50,77.8613013805647,44.831488931360845,14.729003830413154,77.15057698002568,11.151545835317279,35.83213440473303,74.5621692079864,55.50597991818696,50.426042535985474,3.655591517914249,50.363090986516184
50,MSTN_022,L'ENFANT PLAZA,58,80.95402006247848,48.91960415941604,21.790461495292224,70.53718199338594,44.922969909406596,37.25139683720551,83.7516012916449,56.93776662009103,57.89367355764093,1.8825491782971848,59.455380356413855
51,MSTN_057,LANDOVER,9,82.88453841079128,52.53404248347048,2.826872536393463,76.97384512229044,0.0,30.500179165699443,76.81832712725864,53.786012514041424,51.11499538317404,8.003689799807034e-06,46.627815077504025
52,MSTN_096,Loudoun Gateway,2,76.35539245605469,28.200371424357098,1.780426237318251,79.76180436876085,0.0,14.942367977566189,77.0728776719835,40.54494878980849,52.264979892306854,8.003689799807034e-06,37.08185076597015
53,MSTN_087,MCLEAN,20,78.00485106797247,37.625109622353,6.879098981444598,74.40413119221292,3.8254061234267804,27.158503471062197,76.63706836365817,48.53601849427697,50.48720297339367,0.3260959766685863,43.34991126039101
54,MSTN_023,MCPHERSON SQUARE,80,85.86597021243584,52.11567728229085,39.10941065564164,75.01497510775899,27.09283072378661,38.286040694594995,78.89565069352373,59.79211558281455,55.19263824672274,2.723946923359401,62.404988401789176
55,MSTN_050,MEDICAL CENTER,8,79.19712769255347,45.47437076179349,11.012367061206273,74.55538006218113,4.059552653735261,31.310193718696127,74.22623523400755,52.58067558249649,50.26821774852519,1.6607793564368543,46.82072915655034
56,MSTN_024,METRO CENTER,69,85.73622504093542,56.616990813098674,37.32159612778567,74.67188914848217,36.64798653200529,38.890501797571005,82.00648940278685,60.2799469953763,57.61020033870071,2.568669821288737,64.68189941792947
57,MSTN_025,MINNESOTA AVE,17,77.83531640451166,41.3271843511847,8.509467983547646,79.63385912738269,7.333651348550032,35.16007698336734,75.9096947380259,59.15547225746927,50.03797857670845,0.07059158744771628,48.876937425599586
58,MSTN_086,MORGAN BOULEVARD,10,83.30924546343725,46.889550982781174,1.3828303499041863,78.09674993551002,0.7692095218595414,25.454730147835594,79.10875078117323,51.64493424637513,53.552113587001585,0.14028732738477848,45.44027283649509
59,MSTN_026,MT VERNON SQ 7TH ST-CONVENTION CENTER,75,82.8327727667063,50.76685334249819,29.39467093548967,76.30321913806134,21.703098111572793,36.16648757475552,78.41710866976568,60.33938840686473,52.88996694476437,3.3653773676353764,58.13267110307061
60,MSTN_027,NAVY YARD-BALLPARK,56,80.839309828622,39.255632523127964,15.236033935773941,72.79255981445313,24.66469657028382,34.5786959250768,77.71790061678205,57.07594308626084,52.33251419067383,4.06734056174008,52.578481330764674
61,MSTN_074,NAYLOR ROAD,8,78.77135222608393,44.80961166728627,2.4975177103822883,79.78607160394841,1.2672905667992662,29.60512612895532,76.02642872116782,52.81004174189134,50.26950270479376,8.003689799807034e-06,44.77135213037863
62,MSTN_056,NEW CARROLLTON,21,80.18746570665009,44.68730813629773,4.996373706934404,73.03047935330137,0.22759504056803148,28.109404140589188,82.112842443038,45.72942094413602,51.14299322634327,8.003689799807034e-06,43.89025191731856
63,MSTN_028,NOMA-GALLAUDET,40,79.0346546506257,44.15780940118315,15.660356856850036,75.83964821761352,14.27318686467692,35.735991516488085,78.87646585989206,59.41715782698586,50.58202011408244,2.130097096555364,52.10361240512279
64,MSTN_045,WHITE FLINT,41,73.79596975059707,32.99224752712744,8.565140824243812,70.4032691995097,3.341606723147966,33.37965506963779,77.66591496047579,52.022857517776096,46.20092393944301,2.02582587427854,43.3944201293315
65,MSTN_070,PENTAGON,21,73.2973997073066,44.09704361822372,14.02892131733715,78.91809110713184,33.59446601745211,31.793846291706974,84.13767055999068,53.33543332895838,54.18604122247911,5.565215500493911,52.74878398917886
66,MSTN_071,PENTAGON CITY,23,74.71682330654257,46.280021140764944,11.716953092040377,79.28637360129895,21.627169661502244,33.5853974829159,79.8465515539736,54.32031770331091,51.521863682000706,3.8103341321969473,50.66766721665856
67,MSTN_029,POTOMAC AVE,46,79.24792199797402,36.287562081373906,8.9964165383428,76.13938621399343,18.496504628587513,32.95000647520965,77.20209071304912,59.322242721609754,50.82860984889141,1.3398300303098394,49.65525425904267
68,MSTN_092,Reston Town Center,16,81.02681507935395,36.66887312966424,8.613259106068998,73.05522145451727,9.422401044678939,25.405934362798124,78.74369206299653,50.92163951010318,51.66494034432076,1.2031419814551974,45.415983995789404
69,MSTN_030,RHODE ISLAND AVE-BRENTWOOD,21,77.00102873602275,40.56320533883531,9.56918635974635,76.65228143016907,3.760600179355748,33.80465887993881,78.68576839617438,56.89595456467461,50.148825327555336,0.5550396740836544,47.80187494773993
70,MSTN_042,ROCKVILLE,28,78.7557959778021,41.684488798442636,7.612182153636826,75.96752225799088,3.7725510027708293,33.23253879901426,73.61870920990273,53.09257004209347,50.70640334846804,0.16817769025539364,46.350695441250416
71,MSTN_073,RONALD REAGAN WASHINGTON NATIONAL AIRPORT,17,75.2765880425771,45.87684812810686,14.319827059904734,78.40111658308241,13.211096967616776,33.04716632101271,78.53054780430264,53.0754479236073,49.1699441936281,1.5583039267979126,48.798732842456715
72,MSTN_060,ROSSLYN,31,77.61160823893997,51.76120626341622,17.86630836522804,75.75728016979289,13.969025007188845,34.15839879017956,80.80489680452168,55.032452640893325,49.60481450062878,6.950623629444028,51.954335087643194
73,MSTN_041,SHADY GROVE,18,78.98383526469387,40.431667531922805,4.694448468851489,78.14852156528207,4.823082199868939,29.273405959994292,78.28443582224291,52.76709896353788,51.62481570576512,1.1241549364809587,45.84580237551949
74,MSTN_031,SHAW-HOWARD U,70,80.8467939263148,42.72326452211039,22.54823234933891,76.97526706922923,13.593169888317082,35.098767401366835,75.05799339938638,60.06694495283215,50.913489354367286,3.269747030506554,53.57221465886128
75,MSTN_051,SILVER SPRING,42,79.98618349718974,50.33002952599304,13.269760155456353,74.5065039171154,9.032112746872036,33.89230399382742,78.81496721155503,55.980532058621336,51.28240262317953,0.9933737747524104,50.49284017035185
76,MSTN_032,SMITHSONIAN,55,83.39862755587185,54.888043844969914,29.483113839788345,71.4793297727517,45.54465016359125,39.24729693668946,84.73782443691611,58.08106266873554,59.46045340380623,1.9867764902526592,63.528911863060465
77,MSTN_076,SOUTHERN AVENUE,8,79.40468571668754,41.12803773938513,4.167517855123508,79.81325933538332,5.8092996827683905,33.66331920155718,78.05508954100813,56.98644635721218,50.82439658978234,0.684192435208254,47.83717611536884
78,MSTN_090,SPRING HILL,15,73.42180237289547,35.27158873210582,8.744781161463537,73.87912815300993,3.971010819064645,24.54241913418437,73.73602008080297,49.783560560655225,48.257558408633685,0.2676620353067424,41.17615539982115
79,MSTN_033,STADIUM-ARMORY,40,78.75190538789784,36.99348815646184,5.970008614712392,77.24837211434168,12.357638164662522,32.62679761056682,77.79848594762593,57.50892736226245,50.62972620607332,1.3904845643565882,48.01031785853408
80,MSTN_075,SUITLAND,8,80.34838212054709,48.0219902784928,3.3566006162892217,78.81807642397673,0.0,22.679795612459596,80.13723186824633,47.45491479790729,49.596236933832586,8.003689799807034e-06,42.62079331305405
81,MSTN_034,TAKOMA,29,75.18807563194862,43.035741624098556,7.188571115640493,80.2889068368765,8.183349097119114,35.57291835638193,73.60838067861704,57.877550553541916,48.717714779193585,1.4942457759504255,47.688901858321174
82,MSTN_035,TENLEYTOWN-AU,22,77.20357445459854,40.14984778678232,7.3834094587041434,78.53140743909806,10.560216617585096,35.99341627112476,75.17155383477498,59.413106306624044,50.069679612837284,1.6760370858428886,49.02103887781854
83,MSTN_043,TWINBROOK,35,76.87641462949243,39.43029287545988,6.064433489695634,75.630297405885,1.705983306689773,33.495701933851336,77.25936377874696,55.386110201920616,50.08814305598193,0.5021892288437128,46.06037214492805
84,MSTN_088,TYSONS CORNER,39,73.84008522212785,34.56556669423278,11.092025868769543,70.14738193923878,2.2967946286510252,28.035929592562393,76.67518467074828,47.405595371980624,46.12396535739093,0.1621083326972439,41.219790674165594
85,MSTN_036,U STREET/AFRICAN-AMER CIVIL WAR MEMORIAL/CARDOZO,88,80.97015685648532,43.74544696550112,23.632036642448323,77.83151434563301,13.072603800831452,35.72585839838595,74.42461773833713,60.630736344569435,50.456069015167856,3.1974774861102,53.98857713329295
86,MSTN_037,UNION STATION,53,79.4283566721882,47.258559295380735,19.898227832231864,75.81029632841923,29.585453363634187,35.89814902396791,81.24356435494595,61.02535795500554,53.547439157250395,1.5835859048873036,56.39972562348807
87,MSTN_081,VAN DORN STREET,3,71.2491710804127,37.07353485955132,7.133414327362438,77.08320956759982,2.0606536040370527,26.28661742033782,78.84168196313175,49.892217365311986,49.35261460292487,1.980426433095281,42.278840661644786
88,MSTN_038,VAN NESS-UDC,22,76.77205967291808,43.31104559776111,7.363724668820699,78.97608461135474,16.135060874216148,35.861246248086296,75.66195378853725,58.81986184609242,50.19081076597556,1.8158018038693802,49.7476931657876
89,MSTN_069,VIENNA/FAIRFAX-GMU,25,77.86584151910276,36.90506633057886,3.3109351858800773,77.07342728595344,9.170714715487124,24.710408812153098,72.14253599205796,48.8434971147654,49.463063602058256,2.2049670389807607,42.121954856407726
90,MSTN_066,VIRGINIA SQUARE-GMU,46,76.43660507883344,51.76735806805747,14.534919467994145,77.93828185626438,12.222312293555351,35.25249671425138,77.27112713200705,56.68589905330113,50.69242794173105,4.589906667320296,51.37646740845452
91,MSTN_039,WATERFRONT,48,80.72576489655867,42.53539640454279,16.759252498460853,71.5390464561573,26.873839007391094,34.706629531970925,80.16988248410432,56.34990370930105,53.22561309372169,4.125504818697057,53.687028627895714
92,MSTN_059,WEST FALLS CHURCH-VT/UVA,17,78.88084735870362,39.6193887286716,4.089756631851197,76.92014969719781,0.7434771325222361,24.238409286075168,69.38146067725287,48.06713354057736,52.560034306844074,0.19182672634860864,41.96211316800783
93,MSTN_055,WEST HYATTSVILLE,11,78.43602822190624,47.60038539918803,3.926181311324491,78.85889654644465,10.59986607863945,29.959953439437736,77.06595285060042,52.825840133731646,50.49299596527875,1.0044025545797675,46.484856171694624
94,MSTN_046,WHEATON,17,74.6268881932358,41.42844732553681,7.100867927440105,72.64992348840632,1.2012736786487235,31.084032785673084,73.35550404180047,49.71386255662134,47.31651658368257,0.48436665091815434,42.51216936862942
95,MSTN_091,WIEHLE-RESTON EAST,26,76.15260651707649,34.64260032773018,5.831371802836657,75.80138131976128,14.515303783285397,27.359198089689016,73.62722507119179,45.942353934049606,47.99896714091301,3.8474076509666872,42.53142321574497
96,MSTN_040,WOODLEY PARK-ZOO/ADAMS MORGAN,32,77.21703463915156,41.45588732185252,8.4867960183152,79.40321061478332,11.860189280673401,31.896319832620033,76.44265571437623,56.64402040498348,48.74283654109474,1.432593695187858,47.631503098257355
