,pairs,new_auto_tt2,new_auto_tt_per_mile2
77,MSTN_0430MSTN_062,50.47999954223633,2.5637378692626953
78,MSTN_0880MSTN_062,53.12913338,2.4051214748755094
79,MSTN_0360MSTN_062,15.229999542236328,1.7228505611419678
80,MSTN_0370MSTN_062,11.539999961853027,1.4570707082748413
81,MSTN_0810MSTN_062,43.849998474121094,2.614788055419922
82,MSTN_0380MSTN_062,26.09000015258789,2.3027360439300537
83,MSTN_0690MSTN_062,67.20999908447266,3.0453102588653564
84,MSTN_0660MSTN_062,39.36000061035156,3.1513211727142334
85,MSTN_0390MSTN_062,13.420000076293945,1.7611548900604248
86,MSTN_0590MSTN_062,58.34000015258789,3.354801654815674
87,MSTN_0550MSTN_062,19.280000686645508,1.7720588445663452
88,MSTN_0460MSTN_062,39.25,2.3321449756622314
89,MSTN_0910MSTN_062,68.47888051999999,2.332386938692098
90,MSTN_0400MSTN_062,13.26,3.3751308917999268
91,MSTN_0620MSTN_001,28.3415087,2.7383100193236714
92,MSTN_0010MSTN_001,6.6998432,66.998432
93,MSTN_0020MSTN_001,13.160672120000001,4.164769658227848
94,MSTN_0650MSTN_001,19.66372868,3.1512385705128203
95,MSTN_0680MSTN_001,25.744508839999998,2.822862811403509
96,MSTN_0030MSTN_001,23.147508979999998,2.9337780709759187
97,MSTN_0520MSTN_001,30.15729722,2.690213846565566
98,MSTN_0780MSTN_001,27.2858177,2.7701337766497462
99,MSTN_0770MSTN_001,20.6349644,3.079845432835821
100,MSTN_0040MSTN_001,21.60620012,3.017625715083799
101,MSTN_0840MSTN_001,26.251240519999996,2.8046197136752133
102,MSTN_0050MSTN_001,13.89965582,3.960015903133903
103,MSTN_0580MSTN_001,26.546833999999997,2.7944035789473682
104,MSTN_0630MSTN_001,23.56978538,2.9134468949320147
105,MSTN_0060MSTN_001,21.20503754,3.0423296327116214
106,MSTN_0530MSTN_001,35.24572784,2.5877920587371515
107,MSTN_0070MSTN_001,19.00920026,3.2055986947723443
108,MSTN_0080MSTN_001,9.31795688,6.953699164179104
109,MSTN_0610MSTN_001,22.49298056,2.9674116833773088
110,MSTN_0720MSTN_001,19.70595632,3.147916345047923
111,MSTN_0090MSTN_001,24.076517059999997,2.890338182472989
112,MSTN_0850MSTN_001,34.48563032,2.6007262684766213
113,MSTN_0670MSTN_001,40.439727559999994,2.5149084303482585
114,MSTN_0100MSTN_001,17.193411740000002,3.3912054714003945
115,MSTN_0640MSTN_001,31.001850019999996,2.67027131955211
116,MSTN_0110MSTN_001,14.976460639999999,3.725487721393035
117,MSTN_0800MSTN_001,6.340000152587891,4.914729118347168
118,MSTN_0120MSTN_001,16.11660692,3.5343436228070177
119,MSTN_0130MSTN_001,16.24328984,3.5158636017316014
120,MSTN_0140MSTN_001,12.67505426,4.325957085324232
121,MSTN_0150MSTN_001,13.83631436,3.9759524022988506
122,MSTN_0160MSTN_001,17.3623223,3.3713247184466013
123,MSTN_0480MSTN_001,35.03458964,2.591315801775148
124,MSTN_0170MSTN_001,24.477679639999998,2.8729670938967136
125,MSTN_0830MSTN_001,44.15575988,2.4750986479820627
126,MSTN_0180MSTN_001,26.52572018,2.795123306638567
127,MSTN_0190MSTN_001,13.89965582,3.960015903133903
128,MSTN_0200MSTN_001,6.659999847412109,2.3450703620910645
129,MSTN_0440MSTN_001,42.1710608,2.4953290414201184
130,MSTN_0490MSTN_001,40.439727559999994,2.5149084303482585
131,MSTN_0890MSTN_001,43.88128022,2.477768504799548
132,MSTN_0470MSTN_001,35.77357334,2.5792049992790194
133,MSTN_0820MSTN_001,31.27632968,2.6640825962521295
134,MSTN_0540MSTN_001,31.10741912,2.6678747101200684
135,MSTN_0210MSTN_001,14.701980980000002,3.779429557840617
136,MSTN_0790MSTN_001,28.658216,2.7293539047619046
137,MSTN_0220MSTN_001,11.978298200000001,4.60703776923077
138,MSTN_0570MSTN_001,30.410663059999997,2.684083235657546
139,MSTN_0870MSTN_001,40.735321039999995,2.5114254648581995
140,MSTN_0230MSTN_001,15.44096468,3.6417369528301884
141,MSTN_0500MSTN_001,6.210000038146973,2.4352941513061523
142,MSTN_0240MSTN_001,14.46972896,3.8279706243386245
143,MSTN_0250MSTN_001,22.2185009,2.9823491140939593
144,MSTN_0860MSTN_001,31.582560046590906,2.6573377694452853
145,MSTN_0260MSTN_001,15.10314356,3.7017508725490194
146,MSTN_0270MSTN_001,8.95902194,7.657283709401709
147,MSTN_0740MSTN_001,14.27970458,3.869838639566396
148,MSTN_0560MSTN_001,33.472166959999996,2.6191053959311423
149,MSTN_0280MSTN_001,17.4511762925,3.3611125192199665
150,MSTN_0450MSTN_001,40.01745116,2.51999062720403
151,MSTN_0700MSTN_001,19.190000534057617,3.4954464435577393
152,MSTN_0710MSTN_001,18.16464746,3.284746376130199
153,MSTN_0290MSTN_001,16.28551748,3.509809801724138
154,MSTN_0300MSTN_001,15.8100004196167,2.7447917461395264
155,MSTN_0420MSTN_001,46.62607682,2.4527131415044714
156,MSTN_0730MSTN_001,20.86721642,3.0642021174743026
157,MSTN_0600MSTN_001,20.59000015258789,3.1922481060028076
158,MSTN_0410MSTN_001,52.284580580000004,2.4105385237436607
159,MSTN_0310MSTN_001,16.11660692,3.5343436228070177
160,MSTN_0510MSTN_001,31.487467879999997,2.6594145168918915
161,MSTN_0320MSTN_001,13.0339892,4.20451264516129
162,MSTN_0760MSTN_001,11.53490798,4.826321330543933
163,MSTN_0900MSTN_001,17.43000030517578,2.7149531841278076
164,MSTN_0330MSTN_001,17.7845987,3.3242240560747667
165,MSTN_0750MSTN_001,16.87670444,3.430224479674797
166,MSTN_0340MSTN_001,28.48930544,2.7340984107485604
167,MSTN_0350MSTN_001,24.87884222,2.8563538714121695
168,MSTN_0430MSTN_001,42.382199,2.4930705294117645
169,MSTN_0880MSTN_001,42.25551608000001,2.4944224368358916
170,MSTN_0360MSTN_001,17.130070279999998,3.3988234682539678
171,MSTN_0370MSTN_001,16.07437928,3.5406121762114533
172,MSTN_0810MSTN_001,36.74480906,2.5641876524773206
173,MSTN_0380MSTN_001,22.535208199999996,2.9651589736842103
174,MSTN_0690MSTN_001,45.69706874,2.460800686052773
175,MSTN_0660MSTN_001,24.56213492,2.8694082850467284
176,MSTN_0390MSTN_001,10.2891926,5.716218111111111
177,MSTN_0590MSTN_001,35.37241076,2.5857025409356726
178,MSTN_0550MSTN_001,28.383736339999995,2.7371009006750238
179,MSTN_0460MSTN_001,38.43391466,2.5402455161929938
180,MSTN_0910MSTN_001,57.5841494,2.379510305785124
181,MSTN_0400MSTN_001,19.56999969482422,3.2671120166778564
182,MSTN_0620MSTN_002,24.03428942,2.8922129265944645
183,MSTN_0010MSTN_002,13.160672120000001,4.164769658227848
184,MSTN_0020MSTN_002,6.6998432,66.998432
185,MSTN_0650MSTN_002,15.3565094,3.6563117619047616
186,MSTN_0680MSTN_002,19.09365554,3.198267259631491
187,MSTN_0030MSTN_002,18.8402897,3.220562341880342
188,MSTN_0520MSTN_002,23.50644392,2.9164322481389573
189,MSTN_0780MSTN_002,22.978598419999997,2.9422021024327782
190,MSTN_0770MSTN_002,27.306931519999996,2.769465671399594
191,MSTN_0040MSTN_002,14.934232999999999,3.7335582499999997
192,MSTN_0840MSTN_002,21.94402124,2.9978171092896178
193,MSTN_0050MSTN_002,9.59243654,6.525467034013605
194,MSTN_0580MSTN_002,22.2185009,2.9823491140939593
195,MSTN_0630MSTN_002,16.91893208,3.4248850364372467
196,MSTN_0060MSTN_002,14.554184239999998,3.8099958743455495
197,MSTN_0530MSTN_002,28.57376072,2.7317170860420648
198,MSTN_0070MSTN_002,12.33723314,4.453874779783393
199,MSTN_0080MSTN_002,15.989923999999998,3.553316444444444
200,MSTN_0610MSTN_002,15.842127259999998,3.576100961625282
201,MSTN_0720MSTN_002,15.39873704,3.6489898199052138
202,MSTN_0090MSTN_002,19.76929778,3.1429726200317964
203,MSTN_0850MSTN_002,30.17841104,2.6896979536541887
204,MSTN_0670MSTN_002,33.78887426,2.6132153333333332
205,MSTN_0100MSTN_002,17.010000228881836,5.989437103271484
206,MSTN_0640MSTN_002,24.35099672,2.8783684066193853
207,MSTN_0110MSTN_002,10.669241360000001,5.3885057373737375
208,MSTN_0800MSTN_002,20.790000915527344,5.046116828918457
209,MSTN_0120MSTN_002,9.465753620000001,6.713300439716313
210,MSTN_0130MSTN_002,9.59243654,6.525467034013605
211,MSTN_0140MSTN_002,8.36783498,9.402061775280899
212,MSTN_0150MSTN_002,8.45229026,9.088484150537633
213,MSTN_0160MSTN_002,10.711469000000001,5.3557345000000005
214,MSTN_0480MSTN_002,28.36262252,2.7377048764478764
215,MSTN_0170MSTN_002,17.80571252,3.3219612910447758
216,MSTN_0830MSTN_002,39.8485406,2.5220595316455694
217,MSTN_0180MSTN_002,19.87486688,3.134837047318612
218,MSTN_0190MSTN_002,7.2276887,20.650539142857145
219,MSTN_0200MSTN_002,14.02633874,3.928946425770308
220,MSTN_0440MSTN_002,35.49909368,2.5836312721979624
221,MSTN_0490MSTN_002,33.767760439999996,2.613603749226006
222,MSTN_0890MSTN_002,37.27265456,2.5564234951989024
223,MSTN_0470MSTN_002,30.452890699999998,2.6830740704845812
224,MSTN_0820MSTN_002,26.969110399999998,2.7803206597938144
225,MSTN_0540MSTN_002,24.435451999999998,2.8747590588235292
226,MSTN_0210MSTN_002,8.03001386,11.00001898630137
227,MSTN_0790MSTN_002,24.35099672,2.8783684066193853
228,MSTN_0220MSTN_002,7.67107892,13.698355214285714
229,MSTN_0570MSTN_002,26.082329959999996,2.8105959008620687
230,MSTN_0870MSTN_002,34.12669538,2.607081388846448
231,MSTN_0230MSTN_002,8.79011138,8.064322366972478
232,MSTN_0500MSTN_002,6.360000133514404,5.007874011993408
233,MSTN_0240MSTN_002,7.81887566,12.410913746031746
234,MSTN_0250MSTN_002,17.91128162,3.3107729426987063
235,MSTN_0860MSTN_002,27.275340766590908,2.7704658024077653
236,MSTN_0260MSTN_002,8.43117644,9.164322217391303
237,MSTN_0270MSTN_002,10.690355180000001,5.372037778894473
238,MSTN_0740MSTN_002,20.9516717,3.058638204379562
239,MSTN_0560MSTN_002,29.143833859999997,2.716107535880708
240,MSTN_0280MSTN_002,10.7792091725,5.304511382817306
241,MSTN_0450MSTN_002,33.36659786,2.6210995962293793
242,MSTN_0700MSTN_002,13.729999542236328,5.0851850509643555
243,MSTN_0710MSTN_002,13.85742818,3.9706097936962745
244,MSTN_0290MSTN_002,11.978298200000001,4.60703776923077
245,MSTN_0300MSTN_002,24.600000381469727,4.758220672607422
246,MSTN_0420MSTN_002,39.97522352,2.5205058965952083
247,MSTN_0730MSTN_002,16.55999714,3.4716975136268347
248,MSTN_0600MSTN_002,14.619999885559082,4.005479335784912
249,MSTN_0410MSTN_002,45.63372728,2.46136608845739
250,MSTN_0310MSTN_002,9.444639800000001,6.746171285714286
251,MSTN_0510MSTN_002,24.81550076,2.858928658986175
252,MSTN_0320MSTN_002,8.72676992,8.232801811320755
253,MSTN_0760MSTN_002,18.206875099999998,3.2805180360360358
254,MSTN_0900MSTN_002,25.940000534057617,4.682310581207275
255,MSTN_0330MSTN_002,13.47737942,4.071715836858006
256,MSTN_0750MSTN_002,23.54867156,2.91443954950495
257,MSTN_0340MSTN_002,21.817338319999998,3.0051430192837465
258,MSTN_0350MSTN_002,18.227988919999998,3.278415273381295
259,MSTN_0430MSTN_002,35.7313457,2.5798805559566786
260,MSTN_0880MSTN_002,35.6257766,2.5815780144927536
261,MSTN_0360MSTN_002,10.45810316,5.562820829787235
262,MSTN_0370MSTN_002,9.40241216,6.813342144927537
263,MSTN_0810MSTN_002,32.437589779999996,2.6393482327095197
264,MSTN_0380MSTN_002,15.884354900000002,3.56951795505618
265,MSTN_0690MSTN_002,39.04621544,2.532179989623865
266,MSTN_0660MSTN_002,17.91128162,3.3107729426987063
267,MSTN_0390MSTN_002,9.36018452,6.882488617647059
268,MSTN_0590MSTN_002,28.721557459999996,2.7275933010446343
269,MSTN_0550MSTN_002,21.71176922,3.011341084604716
270,MSTN_0460MSTN_002,31.761947539999998,2.6534626182121968
271,MSTN_0910MSTN_002,50.97552374,2.4193414209776933
272,MSTN_0400MSTN_002,15.609999656677246,4.384831428527832
273,MSTN_0620MSTN_065,30.537345979999998,2.681066372256365
274,MSTN_0010MSTN_065,19.66372868,3.1512385705128203
275,MSTN_0020MSTN_065,15.3565094,3.6563117619047616
276,MSTN_0650MSTN_065,6.6998432,66.998432
277,MSTN_0680MSTN_065,14.02633874,3.928946425770308
278,MSTN_0030MSTN_065,25.343346259999997,2.8380007010078385
279,MSTN_0520MSTN_065,29.88281756,2.6970051949458482
280,MSTN_0780MSTN_065,19.6848425,3.1495748
281,MSTN_0770MSTN_065,33.80998808,2.6128275177743427
282,MSTN_0040MSTN_065,22.49298056,2.9674116833773088
283,MSTN_0840MSTN_065,28.4470778,2.735295942307692
284,MSTN_0050MSTN_065,16.0954931,3.537471010989011
285,MSTN_0580MSTN_065,28.721557459999996,2.7275933010446343
286,MSTN_0630MSTN_065,11.85161528,4.665990267716536
287,MSTN_0060MSTN_065,20.93055788,3.060023081871345
288,MSTN_0530MSTN_065,36.132508279999996,2.5735404757834757
289,MSTN_0070MSTN_065,19.8959807,3.1332253070866143
290,MSTN_0080MSTN_065,22.49298056,2.9674116833773088
291,MSTN_0610MSTN_065,10.77481046,5.307788403940887
292,MSTN_0720MSTN_065,12.104981120000001,4.550744781954887
293,MSTN_0090MSTN_065,26.272354339999996,2.8038798655282817
294,MSTN_0850MSTN_065,36.6814676,2.565137594405594
295,MSTN_0670MSTN_065,28.721557459999996,2.7275933010446343
296,MSTN_0100MSTN_065,16.91893208,3.4248850364372467
297,MSTN_0640MSTN_065,19.283679919999997,3.1821253993399337
298,MSTN_0110MSTN_065,17.17229792,3.393734766798419
299,MSTN_0800MSTN_065,22.55632202,2.96403705913272
300,MSTN_0120MSTN_065,15.842127259999998,3.576100961625282
301,MSTN_0130MSTN_065,12.421688419999999,4.420529686832739
302,MSTN_0140MSTN_065,14.870891539999999,3.7458165088161204
303,MSTN_0150MSTN_065,14.828663899999999,3.754092126582278
304,MSTN_0160MSTN_065,11.30265596,4.957305245614035
305,MSTN_0480MSTN_065,35.921370079999996,2.57685581635581
306,MSTN_0170MSTN_065,25.364460079999997,2.837187928411633
307,MSTN_0830MSTN_065,36.55478468,2.567049485955056
308,MSTN_0180MSTN_065,26.251240519999996,2.8046197136752133
309,MSTN_0190MSTN_065,14.786436259999999,3.7624519745547067
310,MSTN_0200MSTN_065,21.5850863,3.0188931888111887
311,MSTN_0440MSTN_065,43.05784124,2.486018547344111
312,MSTN_0490MSTN_065,41.326508000000004,2.5046368484848487
313,MSTN_0890MSTN_065,32.20533776,2.6441164006568143
314,MSTN_0470MSTN_065,36.829264339999995,2.5629272331245647
315,MSTN_0820MSTN_065,23.67535448,2.9085202063882063
316,MSTN_0540MSTN_065,31.99419956,2.648526453642384
317,MSTN_0210MSTN_065,15.588761419999997,3.6168819999999995
318,MSTN_0790MSTN_065,21.0572408,3.051774028985507
319,MSTN_0220MSTN_065,14.17413548,3.8939932637362635
320,MSTN_0570MSTN_065,32.58538652,2.6363581326860843
321,MSTN_0870MSTN_065,29.059378579999997,2.718370306828812
322,MSTN_0230MSTN_065,13.224013580000001,4.145458802507838
323,MSTN_0500MSTN_065,32.09976866,2.6463123380049463
324,MSTN_0240MSTN_065,14.1952493,3.8891093972602744
325,MSTN_0250MSTN_065,24.414338179999998,2.875658207302709
326,MSTN_0860MSTN_065,33.77839732659091,2.6134079948830817
327,MSTN_0260MSTN_065,15.989923999999998,3.553316444444444
328,MSTN_0270MSTN_065,17.193411740000002,3.3912054714003945
329,MSTN_0740MSTN_065,27.454728259999996,2.7648266122860017
330,MSTN_0560MSTN_065,35.64689042,2.5812375394641562
331,MSTN_0280MSTN_065,18.3379567325,3.267584539164006
332,MSTN_0450MSTN_065,39.7429715,2.52336326984127
333,MSTN_0700MSTN_065,9.27572924,7.027067606060606
334,MSTN_0710MSTN_065,10.56367226,5.473405316062177
335,MSTN_0290MSTN_065,18.48135476,3.2537596408450704
336,MSTN_0300MSTN_065,20.677192039999998,3.076963101190476
337,MSTN_0420MSTN_065,46.35159716,2.455063408898305
338,MSTN_0730MSTN_065,13.26624122,4.132785426791277
339,MSTN_0600MSTN_065,8.47340408,9.014259659574469
340,MSTN_0410MSTN_065,52.01010092,2.4123423432282003
341,MSTN_0310MSTN_065,17.00338736,3.41433481124498
342,MSTN_0510MSTN_065,32.37424832,2.6406401566068514
343,MSTN_0320MSTN_065,15.22982648,3.678702048309179
344,MSTN_0760MSTN_065,24.70993166,2.8632597520278096
345,MSTN_0900MSTN_065,33.53550842,2.6179163481654957
346,MSTN_0330MSTN_065,19.98043598,3.126828791862285
347,MSTN_0750MSTN_065,30.05172812,2.6928071792114694
348,MSTN_0340MSTN_065,29.376085879999998,2.709971022140221
349,MSTN_0350MSTN_065,24.60436256,2.8676413240093237
350,MSTN_0430MSTN_065,42.10771934,2.4960118162418494
351,MSTN_0880MSTN_065,30.579573619999998,2.680067801928133
352,MSTN_0360MSTN_065,18.01685072,3.299789509157509
353,MSTN_0370MSTN_065,16.96115972,3.419588653225807
354,MSTN_0810MSTN_065,29.143833859999997,2.716107535880708
355,MSTN_0380MSTN_065,22.26072854,2.9800172074966533
356,MSTN_0690MSTN_065,33.97889864,2.6097464393241165
357,MSTN_0660MSTN_065,12.84396482,4.267097946843855
358,MSTN_0390MSTN_065,15.863241080000002,3.5728020450450453
359,MSTN_0590MSTN_065,23.65424066,2.9095006961869614
360,MSTN_0550MSTN_065,29.270516779999998,2.7127448359592217
361,MSTN_0460MSTN_065,39.3206951,2.5286620643086817
362,MSTN_0910MSTN_065,45.92932076,2.45874308137045
363,MSTN_0400MSTN_065,19.431476659999998,3.169898313213703
364,MSTN_0620MSTN_068,53.93000030517578,4.132566928863525
365,MSTN_0010MSTN_068,38.189998626708984,4.896153450012207
366,MSTN_0020MSTN_068,23.719999313354492,4.328466892242432
367,MSTN_0650MSTN_068,14.02633874,3.928946425770308
368,MSTN_0680MSTN_068,6.6998432,66.998432
369,MSTN_0030MSTN_068,47.29999923706055,4.453860759735107
370,MSTN_0520MSTN_068,46.95000076293945,4.7376389503479
371,MSTN_0780MSTN_068,18.049999237060547,2.326030731201172
372,MSTN_0770MSTN_068,56.029998779296875,4.181343078613281
373,MSTN_0040MSTN_068,38.52000045776367,4.65217399597168
374,MSTN_0840MSTN_068,51.2400016784668,4.241722106933594
375,MSTN_0050MSTN_068,27.709999084472656,4.1794867515563965
376,MSTN_0580MSTN_068,49.18000030517578,4.051070690155029
377,MSTN_0630MSTN_068,3.259999990463257,3.1960785388946533
378,MSTN_0060MSTN_068,30.559999465942383,4.623297691345215
379,MSTN_0530MSTN_068,63.72999954223633,4.648431777954102
380,MSTN_0070MSTN_068,33.93000030517578,5.180152416229248
381,MSTN_0080MSTN_068,41.81999969482422,4.763098239898682
382,MSTN_0610MSTN_068,4.300000190734863,2.810457706451416
383,MSTN_0720MSTN_068,10.989999771118164,2.193612575531006
384,MSTN_0090MSTN_068,48.91999816894531,4.443233013153076
385,MSTN_0850MSTN_068,64.31999969482422,4.0683112144470215
386,MSTN_0670MSTN_068,31.850000381469727,4.855183124542236
387,MSTN_0100MSTN_068,22.760000228881836,4.1992621421813965
388,MSTN_0640MSTN_068,11.979999542236328,4.9300408363342285
389,MSTN_0110MSTN_068,29.110000610351562,4.082748889923096
390,MSTN_0800MSTN_068,24.329999923706055,2.815972089767456
391,MSTN_0120MSTN_068,22.360000610351562,4.324951648712158
392,MSTN_0130MSTN_068,21.719999313354492,5.027777194976807
393,MSTN_0140MSTN_068,23.760000228881836,3.9272725582122803
394,MSTN_0150MSTN_068,23.030000686645508,4.471844673156738
395,MSTN_0160MSTN_068,20.719999313354492,5.45263147354126
396,MSTN_0480MSTN_068,60.119998931884766,4.707909107208252
397,MSTN_0170MSTN_068,39.939998626708984,4.36502742767334
398,MSTN_0830MSTN_068,41.630001068115234,3.139517307281494
399,MSTN_0180MSTN_068,38.34000015258789,4.624849319458008
400,MSTN_0190MSTN_068,24.1200008392334,4.542373180389404
401,MSTN_0200MSTN_068,37.060001373291016,5.083676338195801
402,MSTN_0440MSTN_068,73.41000366210938,4.619886875152588
403,MSTN_0490MSTN_068,73.45999908447266,4.596996307373047
404,MSTN_0890MSTN_068,24.66770402,2.865006274099884
405,MSTN_0470MSTN_068,56.970001220703125,4.342225551605225
406,MSTN_0820MSTN_068,31.540000915527344,3.477398157119751
407,MSTN_0540MSTN_068,52.77000045776367,4.453164577484131
408,MSTN_0210MSTN_068,24.450000762939453,4.3274335861206055
409,MSTN_0790MSTN_068,21.25,2.591463565826416
410,MSTN_0220MSTN_068,23.760000228881836,4.153846263885498
411,MSTN_0570MSTN_068,62.38999938964844,4.501442909240723
412,MSTN_0870MSTN_068,21.52174484,3.0227169719101123
413,MSTN_0230MSTN_068,22.350000381469727,4.765458583831787
414,MSTN_0500MSTN_068,55.25,5.05027437210083
415,MSTN_0240MSTN_068,23.280000686645508,4.628230571746826
416,MSTN_0250MSTN_068,41.7400016784668,4.088149070739746
417,MSTN_0860MSTN_068,57.029998779296875,3.9303927421569824
418,MSTN_0260MSTN_068,25.75,4.631295204162598
419,MSTN_0270MSTN_068,26.420000076293945,3.840116262435913
420,MSTN_0740MSTN_068,47.72999954223633,4.452425003051758
421,MSTN_0560MSTN_068,66.83999633789062,4.385826587677002
422,MSTN_0280MSTN_068,29.15999984741211,4.345752716064453
423,MSTN_0450MSTN_068,60.66999816894531,4.195712089538574
424,MSTN_0700MSTN_068,8.920000076293945,2.175609827041626
425,MSTN_0710MSTN_068,9.75,2.236238479614258
426,MSTN_0290MSTN_068,30.700000762939453,3.976684093475342
427,MSTN_0300MSTN_068,37.709999084472656,4.935863971710205
428,MSTN_0420MSTN_068,68.13999938964844,3.936453104019165
429,MSTN_0730MSTN_068,20.80387496,3.0684181356932156
430,MSTN_0600MSTN_068,5.980000019073486,2.3450980186462402
431,MSTN_0410MSTN_068,75.0999984741211,3.766298770904541
432,MSTN_0310MSTN_068,26.889999389648438,4.565364837646484
433,MSTN_0510MSTN_068,51.33000183105469,4.498685359954834
434,MSTN_0320MSTN_068,22.729999542236328,4.288679122924805
435,MSTN_0760MSTN_068,48.13999938964844,4.927328109741211
436,MSTN_0900MSTN_068,25.99787468,2.813622800865801
437,MSTN_0330MSTN_068,33.209999084472656,3.996389627456665
438,MSTN_0750MSTN_068,49.33000183105469,4.090381622314453
439,MSTN_0340MSTN_068,46.689998626708984,4.493743896484375
440,MSTN_0350MSTN_068,36.52000045776367,4.798948764801025
441,MSTN_0430MSTN_068,65.7699966430664,4.240489959716797
